global_id,price,human_price,source,status,date,timestamp
90000258,343684,€ 343.684 k.k.,funda,asking_price,19 mei 2024,2024-05-19T00:00:00+00:00
90000258,323684,€ 323.684 k.k.,funda,asking_price,28 mei 2024,2024-05-28T00:00:00+00:00
90000259,285543,€ 285.543 k.k.,funda,asking_price,28 mei 2024,2024-05-28T00:00:00+00:00
90000260,436487,€ 436.487 k.k.,funda,asking_price,13 november 2024,2024-11-13T00:00:00+00:00
90000261,348349,€ 348.349 k.k.,funda,asking_price,26 november 2024,2024-11-26T00:00:00+00:00
90000262,379195,€ 379.195 k.k.,funda,asking_price,3 december 2024,2024-12-03T00:00:00+00:00
90000262,369195,€ 369.195 k.k.,funda,asking_price,15 december 2024,2024-12-15T00:00:00+00:00
90000263,307102,€ 307.102 k.k.,funda,asking_price,9 augustus 2024,2024-08-09T00:00:00+00:00
90000264,314234,€ 314.234 k.k.,funda,asking_price,25 november 2024,2024-11-25T00:00:00+00:00
90000264,284234,€ 284.234 k.k.,funda,asking_price,2 januari 2024,2024-01-02T00:00:00+00:00
90000265,322568,€ 322.568 k.k.,funda,asking_price,14 januari 2024,2024-01-14T00:00:00+00:00
90000265,282568,€ 282.568 k.k.,funda,asking_price,23 april 2024,2024-04-23T00:00:00+00:00
90000266,304468,€ 304.468 k.k.,funda,asking_price,12 februari 2024,2024-02-12T00:00:00+00:00
90000266,274468,€ 274.468 k.k.,funda,asking_price,21 november 2024,2024-11-21T00:00:00+00:00
90000267,457979,€ 457.979 k.k.,funda,asking_price,4 december 2024,2024-12-04T00:00:00+00:00
90000267,447979,€ 447.979 k.k.,funda,asking_price,7 januari 2024,2024-01-07T00:00:00+00:00
90000268,366671,€ 366.671 k.k.,funda,asking_price,11 december 2024,2024-12-11T00:00:00+00:00
90000269,375226,€ 375.226 k.k.,funda,asking_price,3 juli 2024,2024-07-03T00:00:00+00:00
90000270,370328,€ 370.328 k.k.,funda,asking_price,19 september 2024,2024-09-19T00:00:00+00:00
90000270,360328,€ 360.328 k.k.,funda,asking_price,20 januari 2024,2024-01-20T00:00:00+00:00
90000270,350328,€ 350.328 k.k.,funda,asking_price,6 november 2024,2024-11-06T00:00:00+00:00
90000271,397927,€ 397.927 k.k.,funda,asking_price,4 februari 2024,2024-02-04T00:00:00+00:00
90000271,377927,€ 377.927 k.k.,funda,asking_price,25 maart 2024,2024-03-25T00:00:00+00:00
90000271,357927,€ 357.927 k.k.,funda,asking_price,19 februari 2024,2024-02-19T00:00:00+00:00
90000272,334955,€ 334.955 k.k.,funda,asking_price,20 september 2024,2024-09-20T00:00:00+00:00
90000272,324955,€ 324.955 k.k.,funda,asking_price,24 oktober 2024,2024-10-24T00:00:00+00:00
90000272,314955,€ 314.955 k.k.,funda,asking_price,10 oktober 2024,2024-10-10T00:00:00+00:00
90000273,343856,€ 343.856 k.k.,funda,asking_price,21 mei 2024,2024-05-21T00:00:00+00:00
90000273,323856,€ 323.856 k.k.,funda,asking_price,26 januari 2024,2024-01-26T00:00:00+00:00
90000273,303856,€ 303.856 k.k.,funda,asking_price,16 april 2024,2024-04-16T00:00:00+00:00
90000274,418487,€ 418.487 k.k.,funda,asking_price,13 maart 2024,2024-03-13T00:00:00+00:00
90000274,388487,€ 388.487 k.k.,funda,asking_price,14 oktober 2024,2024-10-14T00:00:00+00:00
90000275,451947,€ 451.947 k.k.,funda,asking_price,3 oktober 2024,2024-10-03T00:00:00+00:00
90000276,422804,€ 422.804 k.k.,funda,asking_price,18 november 2024,2024-11-18T00:00:00+00:00
90000276,392804,€ 392.804 k.k.,funda,asking_price,20 september 2024,2024-09-20T00:00:00+00:00
90000276,382804,€ 382.804 k.k.,funda,asking_price,9 maart 2024,2024-03-09T00:00:00+00:00
90000277,400611,€ 400.611 k.k.,funda,asking_price,23 mei 2024,2024-05-23T00:00:00+00:00
90000277,390611,€ 390.611 k.k.,funda,asking_price,24 juli 2024,2024-07-24T00:00:00+00:00
90000278,398848,€ 398.848 k.k.,funda,asking_price,24 november 2024,2024-11-24T00:00:00+00:00
90000278,378848,€ 378.848 k.k.,funda,asking_price,24 november 2024,2024-11-24T00:00:00+00:00
90000278,368848,€ 368.848 k.k.,funda,asking_price,4 maart 2024,2024-03-04T00:00:00+00:00
90000279,410131,€ 410.131 k.k.,funda,asking_price,5 juni 2024,2024-06-05T00:00:00+00:00
90000279,400131,€ 400.131 k.k.,funda,asking_price,25 december 2024,2024-12-25T00:00:00+00:00
90000279,380131,€ 380.131 k.k.,funda,asking_price,24 mei 2024,2024-05-24T00:00:00+00:00
90000280,321298,€ 321.298 k.k.,funda,asking_price,23 mei 2024,2024-05-23T00:00:00+00:00
90000281,418605,€ 418.605 k.k.,funda,asking_price,25 mei 2024,2024-05-25T00:00:00+00:00
90000281,398605,€ 398.605 k.k.,funda,asking_price,19 februari 2024,2024-02-19T00:00:00+00:00
90000282,344107,€ 344.107 k.k.,funda,asking_price,5 juli 2024,2024-07-05T00:00:00+00:00
90000282,314107,€ 314.107 k.k.,funda,asking_price,28 maart 2024,2024-03-28T00:00:00+00:00
90000283,421888,€ 421.888 k.k.,funda,asking_price,8 juni 2024,2024-06-08T00:00:00+00:00
90000284,399824,€ 399.824 k.k.,funda,asking_price,22 september 2024,2024-09-22T00:00:00+00:00
90000285,385100,€ 385.100 k.k.,funda,asking_price,11 mei 2024,2024-05-11T00:00:00+00:00
90000285,355100,€ 355.100 k.k.,funda,asking_price,18 februari 2024,2024-02-18T00:00:00+00:00
90000286,443875,€ 443.875 k.k.,funda,asking_price,12 augustus 2024,2024-08-12T00:00:00+00:00
90000287,393277,€ 393.277 k.k.,funda,asking_price,14 januari 2024,2024-01-14T00:00:00+00:00
90000288,252515,€ 252.515 k.k.,funda,asking_price,13 november 2024,2024-11-13T00:00:00+00:00
90000289,378982,€ 378.982 k.k.,funda,asking_price,9 december 2024,2024-12-09T00:00:00+00:00
90000290,398280,€ 398.280 k.k.,funda,asking_price,3 december 2024,2024-12-03T00:00:00+00:00
90000290,358280,€ 358.280 k.k.,funda,asking_price,4 oktober 2024,2024-10-04T00:00:00+00:00
90000291,418850,€ 418.850 k.k.,funda,asking_price,10 april 2024,2024-04-10T00:00:00+00:00
90000291,398850,€ 398.850 k.k.,funda,asking_price,28 mei 2024,2024-05-28T00:00:00+00:00
90000292,365524,€ 365.524 k.k.,funda,asking_price,3 april 2024,2024-04-03T00:00:00+00:00
90000292,335524,€ 335.524 k.k.,funda,asking_price,5 april 2024,2024-04-05T00:00:00+00:00
90000293,386564,€ 386.564 k.k.,funda,asking_price,10 augustus 2024,2024-08-10T00:00:00+00:00
90000293,376564,€ 376.564 k.k.,funda,asking_price,9 augustus 2024,2024-08-09T00:00:00+00:00
90000293,356564,€ 356.564 k.k.,funda,asking_price,3 februari 2024,2024-02-03T00:00:00+00:00
90000294,432682,€ 432.682 k.k.,funda,asking_price,27 april 2024,2024-04-27T00:00:00+00:00
90000295,353873,€ 353.873 k.k.,funda,asking_price,10 november 2024,2024-11-10T00:00:00+00:00
90000296,494028,€ 494.028 k.k.,funda,asking_price,4 augustus 2024,2024-08-04T00:00:00+00:00
90000296,484028,€ 484.028 k.k.,funda,asking_price,4 maart 2024,2024-03-04T00:00:00+00:00
90000296,474028,€ 474.028 k.k.,funda,asking_price,2 januari 2024,2024-01-02T00:00:00+00:00
90000297,415228,€ 415.228 k.k.,funda,asking_price,19 oktober 2024,2024-10-19T00:00:00+00:00
90000298,321839,€ 321.839 k.k.,funda,asking_price,28 februari 2024,2024-02-28T00:00:00+00:00
90000298,301839,€ 301.839 k.k.,funda,asking_price,4 juni 2024,2024-06-04T00:00:00+00:00
90000299,403549,€ 403.549 k.k.,funda,asking_price,13 januari 2024,2024-01-13T00:00:00+00:00
90000299,363549,€ 363.549 k.k.,funda,asking_price,14 november 2024,2024-11-14T00:00:00+00:00
90000300,318962,€ 318.962 k.k.,funda,asking_price,14 augustus 2024,2024-08-14T00:00:00+00:00
90000300,308962,€ 308.962 k.k.,funda,asking_price,16 september 2024,2024-09-16T00:00:00+00:00
90000300,288962,€ 288.962 k.k.,funda,asking_price,3 januari 2024,2024-01-03T00:00:00+00:00
90000301,380312,€ 380.312 k.k.,funda,asking_price,12 december 2024,2024-12-12T00:00:00+00:00
90000301,350312,€ 350.312 k.k.,funda,asking_price,18 augustus 2024,2024-08-18T00:00:00+00:00
90000301,340312,€ 340.312 k.k.,funda,asking_price,12 augustus 2024,2024-08-12T00:00:00+00:00
90000302,431530,€ 431.530 k.k.,funda,asking_price,2 mei 2024,2024-05-02T00:00:00+00:00
90000303,316844,€ 316.844 k.k.,funda,asking_price,8 november 2024,2024-11-08T00:00:00+00:00
90000304,329656,€ 329.656 k.k.,funda,asking_price,6 maart 2024,2024-03-06T00:00:00+00:00
90000304,319656,€ 319.656 k.k.,funda,asking_price,19 april 2024,2024-04-19T00:00:00+00:00
90000304,289656,€ 289.656 k.k.,funda,asking_price,26 juni 2024,2024-06-26T00:00:00+00:00
90000305,407191,€ 407.191 k.k.,funda,asking_price,10 september 2024,2024-09-10T00:00:00+00:00
90000305,387191,€ 387.191 k.k.,funda,asking_price,16 maart 2024,2024-03-16T00:00:00+00:00
90000305,367191,€ 367.191 k.k.,funda,asking_price,3 januari 2024,2024-01-03T00:00:00+00:00
90000306,305179,€ 305.179 k.k.,funda,asking_price,6 december 2024,2024-12-06T00:00:00+00:00
90000306,295179,€ 295.179 k.k.,funda,asking_price,2 juni 2024,2024-06-02T00:00:00+00:00
90000306,275179,€ 275.179 k.k.,funda,asking_price,5 januari 2024,2024-01-05T00:00:00+00:00
90000307,334013,€ 334.013 k.k.,funda,asking_price,10 juni 2024,2024-06-10T00:00:00+00:00
90000307,304013,€ 304.013 k.k.,funda,asking_price,5 juni 2024,2024-06-05T00:00:00+00:00
90000307,294013,€ 294.013 k.k.,funda,asking_price,24 maart 2024,2024-03-24T00:00:00+00:00
90000308,388173,€ 388.173 k.k.,funda,asking_price,19 november 2024,2024-11-19T00:00:00+00:00
90000308,378173,€ 378.173 k.k.,funda,asking_price,13 maart 2024,2024-03-13T00:00:00+00:00
90000308,358173,€ 358.173 k.k.,funda,asking_price,24 mei 2024,2024-05-24T00:00:00+00:00
90000309,445165,€ 445.165 k.k.,funda,asking_price,11 oktober 2024,2024-10-11T00:00:00+00:00
90000309,435165,€ 435.165 k.k.,funda,asking_price,8 oktober 2024,2024-10-08T00:00:00+00:00
90000309,425165,€ 425.165 k.k.,funda,asking_price,19 november 2024,2024-11-19T00:00:00+00:00
90000310,325396,€ 325.396 k.k.,funda,asking_price,21 maart 2024,2024-03-21T00:00:00+00:00
90000310,295396,€ 295.396 k.k.,funda,asking_price,27 februari 2024,2024-02-27T00:00:00+00:00
90000311,302771,€ 302.771 k.k.,funda,asking_price,1 december 2024,2024-12-01T00:00:00+00:00
90000311,292771,€ 292.771 k.k.,funda,asking_price,13 januari 2024,2024-01-13T00:00:00+00:00
90000312,444258,€ 444.258 k.k.,funda,asking_price,27 februari 2024,2024-02-27T00:00:00+00:00
90000312,404258,€ 404.258 k.k.,funda,asking_price,26 augustus 2024,2024-08-26T00:00:00+00:00
90000313,382308,€ 382.308 k.k.,funda,asking_price,3 februari 2024,2024-02-03T00:00:00+00:00
90000313,352308,€ 352.308 k.k.,funda,asking_price,6 juni 2024,2024-06-06T00:00:00+00:00
90000314,403591,€ 403.591 k.k.,funda,asking_price,21 juli 2024,2024-07-21T00:00:00+00:00
90000314,373591,€ 373.591 k.k.,funda,asking_price,20 maart 2024,2024-03-20T00:00:00+00:00
90000314,363591,€ 363.591 k.k.,funda,asking_price,6 juli 2024,2024-07-06T00:00:00+00:00
90000315,487765,€ 487.765 k.k.,funda,asking_price,2 februari 2024,2024-02-02T00:00:00+00:00
90000315,477765,€ 477.765 k.k.,funda,asking_price,19 juli 2024,2024-07-19T00:00:00+00:00
90000315,457765,€ 457.765 k.k.,funda,asking_price,27 september 2024,2024-09-27T00:00:00+00:00
90000316,392214,€ 392.214 k.k.,funda,asking_price,1 februari 2024,2024-02-01T00:00:00+00:00
90000316,372214,€ 372.214 k.k.,funda,asking_price,6 april 2024,2024-04-06T00:00:00+00:00
90000316,352214,€ 352.214 k.k.,funda,asking_price,10 november 2024,2024-11-10T00:00:00+00:00
90000317,428455,€ 428.455 k.k.,funda,asking_price,18 november 2024,2024-11-18T00:00:00+00:00
90000317,408455,€ 408.455 k.k.,funda,asking_price,6 juli 2024,2024-07-06T00:00:00+00:00
90000317,398455,€ 398.455 k.k.,funda,asking_price,13 juni 2024,2024-06-13T00:00:00+00:00
90000318,354048,€ 354.048 k.k.,funda,asking_price,25 maart 2024,2024-03-25T00:00:00+00:00
90000318,344048,€ 344.048 k.k.,funda,asking_price,22 december 2024,2024-12-22T00:00:00+00:00
90000319,473300,€ 473.300 k.k.,funda,asking_price,2 september 2024,2024-09-02T00:00:00+00:00
90000320,495110,€ 495.110 k.k.,funda,asking_price,3 mei 2024,2024-05-03T00:00:00+00:00
90000320,475110,€ 475.110 k.k.,funda,asking_price,28 juli 2024,2024-07-28T00:00:00+00:00
90000320,455110,€ 455.110 k.k.,funda,asking_price,2 december 2024,2024-12-02T00:00:00+00:00
90000321,452611,€ 452.611 k.k.,funda,asking_price,25 februari 2024,2024-02-25T00:00:00+00:00
90000322,318078,€ 318.078 k.k.,funda,asking_price,14 november 2024,2024-11-14T00:00:00+00:00
90000322,308078,€ 308.078 k.k.,funda,asking_price,27 april 2024,2024-04-27T00:00:00+00:00
90000323,486640,€ 486.640 k.k.,funda,asking_price,18 juli 2024,2024-07-18T00:00:00+00:00
90000324,435103,€ 435.103 k.k.,funda,asking_price,5 juli 2024,2024-07-05T00:00:00+00:00
90000324,405103,€ 405.103 k.k.,funda,asking_price,19 maart 2024,2024-03-19T00:00:00+00:00
90000324,395103,€ 395.103 k.k.,funda,asking_price,19 oktober 2024,2024-10-19T00:00:00+00:00
90000325,520978,€ 520.978 k.k.,funda,asking_price,13 mei 2024,2024-05-13T00:00:00+00:00
90000325,510978,€ 510.978 k.k.,funda,asking_price,16 november 2024,2024-11-16T00:00:00+00:00
90000325,480978,€ 480.978 k.k.,funda,asking_price,20 oktober 2024,2024-10-20T00:00:00+00:00
90000326,474555,€ 474.555 k.k.,funda,asking_price,11 juli 2024,2024-07-11T00:00:00+00:00
90000326,444555,€ 444.555 k.k.,funda,asking_price,8 december 2024,2024-12-08T00:00:00+00:00
90000326,434555,€ 434.555 k.k.,funda,asking_price,24 januari 2024,2024-01-24T00:00:00+00:00
90000327,393569,€ 393.569 k.k.,funda,asking_price,28 augustus 2024,2024-08-28T00:00:00+00:00
90000327,363569,€ 363.569 k.k.,funda,asking_price,22 december 2024,2024-12-22T00:00:00+00:00
90000328,499962,€ 499.962 k.k.,funda,asking_price,14 december 2024,2024-12-14T00:00:00+00:00
90000328,469962,€ 469.962 k.k.,funda,asking_price,21 oktober 2024,2024-10-21T00:00:00+00:00
90000329,499234,€ 499.234 k.k.,funda,asking_price,26 september 2024,2024-09-26T00:00:00+00:00
90000329,479234,€ 479.234 k.k.,funda,asking_price,3 maart 2024,2024-03-03T00:00:00+00:00
90000329,469234,€ 469.234 k.k.,funda,asking_price,23 mei 2024,2024-05-23T00:00:00+00:00
90000330,282588,€ 282.588 k.k.,funda,asking_price,27 april 2024,2024-04-27T00:00:00+00:00
90000331,489715,€ 489.715 k.k.,funda,asking_price,17 augustus 2024,2024-08-17T00:00:00+00:00
90000331,459715,€ 459.715 k.k.,funda,asking_price,21 juli 2024,2024-07-21T00:00:00+00:00
90000332,430724,€ 430.724 k.k.,funda,asking_price,19 augustus 2024,2024-08-19T00:00:00+00:00
90000333,492807,€ 492.807 k.k.,funda,asking_price,1 mei 2024,2024-05-01T00:00:00+00:00
90000334,529686,€ 529.686 k.k.,funda,asking_price,14 november 2024,2024-11-14T00:00:00+00:00
90000334,519686,€ 519.686 k.k.,funda,asking_price,1 september 2024,2024-09-01T00:00:00+00:00
90000334,499686,€ 499.686 k.k.,funda,asking_price,1 november 2024,2024-11-01T00:00:00+00:00
90000335,484941,€ 484.941 k.k.,funda,asking_price,20 mei 2024,2024-05-20T00:00:00+00:00
90000336,426098,€ 426.098 k.k.,funda,asking_price,7 mei 2024,2024-05-07T00:00:00+00:00
90000336,386098,€ 386.098 k.k.,funda,asking_price,10 augustus 2024,2024-08-10T00:00:00+00:00
90000337,306926,€ 306.926 k.k.,funda,asking_price,3 augustus 2024,2024-08-03T00:00:00+00:00
90000337,286926,€ 286.926 k.k.,funda,asking_price,9 juni 2024,2024-06-09T00:00:00+00:00
90000337,276926,€ 276.926 k.k.,funda,asking_price,11 november 2024,2024-11-11T00:00:00+00:00
90000338,353326,€ 353.326 k.k.,funda,asking_price,25 september 2024,2024-09-25T00:00:00+00:00
90000339,400931,€ 400.931 k.k.,funda,asking_price,1 december 2024,2024-12-01T00:00:00+00:00
90000339,380931,€ 380.931 k.k.,funda,asking_price,16 november 2024,2024-11-16T00:00:00+00:00
90000340,314258,€ 314.258 k.k.,funda,asking_price,23 december 2024,2024-12-23T00:00:00+00:00
90000340,304258,€ 304.258 k.k.,funda,asking_price,22 april 2024,2024-04-22T00:00:00+00:00
90000340,284258,€ 284.258 k.k.,funda,asking_price,21 september 2024,2024-09-21T00:00:00+00:00
90000341,383694,€ 383.694 k.k.,funda,asking_price,16 februari 2024,2024-02-16T00:00:00+00:00
90000341,373694,€ 373.694 k.k.,funda,asking_price,24 maart 2024,2024-03-24T00:00:00+00:00
90000341,353694,€ 353.694 k.k.,funda,asking_price,24 mei 2024,2024-05-24T00:00:00+00:00
90000342,318409,€ 318.409 k.k.,funda,asking_price,28 december 2024,2024-12-28T00:00:00+00:00
90000342,298409,€ 298.409 k.k.,funda,asking_price,14 mei 2024,2024-05-14T00:00:00+00:00
90000343,438348,€ 438.348 k.k.,funda,asking_price,17 april 2024,2024-04-17T00:00:00+00:00
90000343,408348,€ 408.348 k.k.,funda,asking_price,28 februari 2024,2024-02-28T00:00:00+00:00
90000343,398348,€ 398.348 k.k.,funda,asking_price,13 november 2024,2024-11-13T00:00:00+00:00
90000344,351009,€ 351.009 k.k.,funda,asking_price,15 oktober 2024,2024-10-15T00:00:00+00:00
90000344,311009,€ 311.009 k.k.,funda,asking_price,11 maart 2024,2024-03-11T00:00:00+00:00
90000345,361353,€ 361.353 k.k.,funda,asking_price,7 mei 2024,2024-05-07T00:00:00+00:00
90000345,331353,€ 331.353 k.k.,funda,asking_price,19 maart 2024,2024-03-19T00:00:00+00:00
90000345,321353,€ 321.353 k.k.,funda,asking_price,16 maart 2024,2024-03-16T00:00:00+00:00
90000346,397466,€ 397.466 k.k.,funda,asking_price,18 januari 2024,2024-01-18T00:00:00+00:00
90000346,387466,€ 387.466 k.k.,funda,asking_price,24 april 2024,2024-04-24T00:00:00+00:00
90000347,344958,€ 344.958 k.k.,funda,asking_price,23 april 2024,2024-04-23T00:00:00+00:00
90000347,334958,€ 334.958 k.k.,funda,asking_price,10 juni 2024,2024-06-10T00:00:00+00:00
90000347,324958,€ 324.958 k.k.,funda,asking_price,4 maart 2024,2024-03-04T00:00:00+00:00
90000348,520965,€ 520.965 k.k.,funda,asking_price,24 augustus 2024,2024-08-24T00:00:00+00:00
90000348,490965,€ 490.965 k.k.,funda,asking_price,20 september 2024,2024-09-20T00:00:00+00:00
90000349,403497,€ 403.497 k.k.,funda,asking_price,26 maart 2024,2024-03-26T00:00:00+00:00
90000350,330362,€ 330.362 k.k.,funda,asking_price,17 oktober 2024,2024-10-17T00:00:00+00:00
90000351,408354,€ 408.354 k.k.,funda,asking_price,2 oktober 2024,2024-10-02T00:00:00+00:00
90000351,398354,€ 398.354 k.k.,funda,asking_price,4 november 2024,2024-11-04T00:00:00+00:00
90000352,372399,€ 372.399 k.k.,funda,asking_price,5 december 2024,2024-12-05T00:00:00+00:00
90000352,332399,€ 332.399 k.k.,funda,asking_price,23 april 2024,2024-04-23T00:00:00+00:00
90000353,410772,€ 410.772 k.k.,funda,asking_price,17 februari 2024,2024-02-17T00:00:00+00:00
90000353,390772,€ 390.772 k.k.,funda,asking_price,20 december 2024,2024-12-20T00:00:00+00:00
90000353,370772,€ 370.772 k.k.,funda,asking_price,10 februari 2024,2024-02-10T00:00:00+00:00
90000354,382363,€ 382.363 k.k.,funda,asking_price,14 december 2024,2024-12-14T00:00:00+00:00
90000354,372363,€ 372.363 k.k.,funda,asking_price,6 mei 2024,2024-05-06T00:00:00+00:00
90000354,352363,€ 352.363 k.k.,funda,asking_price,18 januari 2024,2024-01-18T00:00:00+00:00
90000355,386665,€ 386.665 k.k.,funda,asking_price,22 januari 2024,2024-01-22T00:00:00+00:00
90000356,429526,€ 429.526 k.k.,funda,asking_price,3 september 2024,2024-09-03T00:00:00+00:00
90000357,387600,€ 387.600 k.k.,funda,asking_price,27 februari 2024,2024-02-27T00:00:00+00:00
90000357,377600,€ 377.600 k.k.,funda,asking_price,28 maart 2024,2024-03-28T00:00:00+00:00
90000358,401974,€ 401.974 k.k.,funda,asking_price,21 november 2024,2024-11-21T00:00:00+00:00
90000358,391974,€ 391.974 k.k.,funda,asking_price,11 maart 2024,2024-03-11T00:00:00+00:00
90000358,381974,€ 381.974 k.k.,funda,asking_price,15 juni 2024,2024-06-15T00:00:00+00:00
90000359,387938,€ 387.938 k.k.,funda,asking_price,9 augustus 2024,2024-08-09T00:00:00+00:00
90000359,347938,€ 347.938 k.k.,funda,asking_price,23 juli 2024,2024-07-23T00:00:00+00:00
90000360,349637,€ 349.637 k.k.,funda,asking_price,14 februari 2024,2024-02-14T00:00:00+00:00
90000360,339637,€ 339.637 k.k.,funda,asking_price,16 oktober 2024,2024-10-16T00:00:00+00:00
90000360,329637,€ 329.637 k.k.,funda,asking_price,22 oktober 2024,2024-10-22T00:00:00+00:00
90000361,347554,€ 347.554 k.k.,funda,asking_price,4 augustus 2024,2024-08-04T00:00:00+00:00
90000361,327554,€ 327.554 k.k.,funda,asking_price,15 juli 2024,2024-07-15T00:00:00+00:00
90000361,307554,€ 307.554 k.k.,funda,asking_price,3 januari 2024,2024-01-03T00:00:00+00:00
90000362,467577,€ 467.577 k.k.,funda,asking_price,17 september 2024,2024-09-17T00:00:00+00:00
90000362,457577,€ 457.577 k.k.,funda,asking_price,23 december 2024,2024-12-23T00:00:00+00:00
90000362,437577,€ 437.577 k.k.,funda,asking_price,4 oktober 2024,2024-10-04T00:00:00+00:00
90000363,513987,€ 513.987 k.k.,funda,asking_price,20 september 2024,2024-09-20T00:00:00+00:00
90000363,493987,€ 493.987 k.k.,funda,asking_price,1 januari 2024,2024-01-01T00:00:00+00:00
90000363,473987,€ 473.987 k.k.,funda,asking_price,6 november 2024,2024-11-06T00:00:00+00:00
90000364,339625,€ 339.625 k.k.,funda,asking_price,9 juni 2024,2024-06-09T00:00:00+00:00
90000364,319625,€ 319.625 k.k.,funda,asking_price,17 januari 2024,2024-01-17T00:00:00+00:00
90000365,360664,€ 360.664 k.k.,funda,asking_price,28 februari 2024,2024-02-28T00:00:00+00:00
90000365,320664,€ 320.664 k.k.,funda,asking_price,15 augustus 2024,2024-08-15T00:00:00+00:00
90000366,336907,€ 336.907 k.k.,funda,asking_price,18 september 2024,2024-09-18T00:00:00+00:00
90000366,326907,€ 326.907 k.k.,funda,asking_price,27 januari 2024,2024-01-27T00:00:00+00:00
90000367,419848,€ 419.848 k.k.,funda,asking_price,12 juni 2024,2024-06-12T00:00:00+00:00
90000367,399848,€ 399.848 k.k.,funda,asking_price,27 januari 2024,2024-01-27T00:00:00+00:00
90000367,379848,€ 379.848 k.k.,funda,asking_price,28 april 2024,2024-04-28T00:00:00+00:00
90000368,527867,€ 527.867 k.k.,funda,asking_price,4 februari 2024,2024-02-04T00:00:00+00:00
90000368,487867,€ 487.867 k.k.,funda,asking_price,8 november 2024,2024-11-08T00:00:00+00:00
90000369,453573,€ 453.573 k.k.,funda,asking_price,6 januari 2024,2024-01-06T00:00:00+00:00
90000369,443573,€ 443.573 k.k.,funda,asking_price,5 augustus 2024,2024-08-05T00:00:00+00:00
90000370,523397,€ 523.397 k.k.,funda,asking_price,27 augustus 2024,2024-08-27T00:00:00+00:00
90000371,352189,€ 352.189 k.k.,funda,asking_price,22 augustus 2024,2024-08-22T00:00:00+00:00
90000371,322189,€ 322.189 k.k.,funda,asking_price,17 oktober 2024,2024-10-17T00:00:00+00:00
90000371,312189,€ 312.189 k.k.,funda,asking_price,16 maart 2024,2024-03-16T00:00:00+00:00
90000372,539890,€ 539.890 k.k.,funda,asking_price,19 december 2024,2024-12-19T00:00:00+00:00
90000372,519890,€ 519.890 k.k.,funda,asking_price,24 maart 2024,2024-03-24T00:00:00+00:00
90000373,452149,€ 452.149 k.k.,funda,asking_price,13 mei 2024,2024-05-13T00:00:00+00:00
90000373,432149,€ 432.149 k.k.,funda,asking_price,10 juni 2024,2024-06-10T00:00:00+00:00
90000374,513504,€ 513.504 k.k.,funda,asking_price,7 april 2024,2024-04-07T00:00:00+00:00
90000374,503504,€ 503.504 k.k.,funda,asking_price,23 oktober 2024,2024-10-23T00:00:00+00:00
90000374,483504,€ 483.504 k.k.,funda,asking_price,22 mei 2024,2024-05-22T00:00:00+00:00
90000375,500416,€ 500.416 k.k.,funda,asking_price,18 juni 2024,2024-06-18T00:00:00+00:00
90000375,480416,€ 480.416 k.k.,funda,asking_price,19 augustus 2024,2024-08-19T00:00:00+00:00
90000375,470416,€ 470.416 k.k.,funda,asking_price,22 oktober 2024,2024-10-22T00:00:00+00:00
90000376,374954,€ 374.954 k.k.,funda,asking_price,4 september 2024,2024-09-04T00:00:00+00:00
90000377,399986,€ 399.986 k.k.,funda,asking_price,27 maart 2024,2024-03-27T00:00:00+00:00
90000377,369986,€ 369.986 k.k.,funda,asking_price,23 januari 2024,2024-01-23T00:00:00+00:00
90000378,366864,€ 366.864 k.k.,funda,asking_price,17 april 2024,2024-04-17T00:00:00+00:00
90000378,346864,€ 346.864 k.k.,funda,asking_price,10 december 2024,2024-12-10T00:00:00+00:00
90000378,326864,€ 326.864 k.k.,funda,asking_price,22 december 2024,2024-12-22T00:00:00+00:00
90000379,381960,€ 381.960 k.k.,funda,asking_price,24 januari 2024,2024-01-24T00:00:00+00:00
90000380,547575,€ 547.575 k.k.,funda,asking_price,7 december 2024,2024-12-07T00:00:00+00:00
90000380,537575,€ 537.575 k.k.,funda,asking_price,15 mei 2024,2024-05-15T00:00:00+00:00
90000380,517575,€ 517.575 k.k.,funda,asking_price,22 maart 2024,2024-03-22T00:00:00+00:00
90000381,428880,€ 428.880 k.k.,funda,asking_price,9 september 2024,2024-09-09T00:00:00+00:00
90000381,398880,€ 398.880 k.k.,funda,asking_price,6 maart 2024,2024-03-06T00:00:00+00:00
90000382,320470,€ 320.470 k.k.,funda,asking_price,20 november 2024,2024-11-20T00:00:00+00:00
90000382,310470,€ 310.470 k.k.,funda,asking_price,10 november 2024,2024-11-10T00:00:00+00:00
90000383,525529,€ 525.529 k.k.,funda,asking_price,17 maart 2024,2024-03-17T00:00:00+00:00
90000383,505529,€ 505.529 k.k.,funda,asking_price,26 februari 2024,2024-02-26T00:00:00+00:00
90000384,391593,€ 391.593 k.k.,funda,asking_price,11 november 2024,2024-11-11T00:00:00+00:00
90000385,469067,€ 469.067 k.k.,funda,asking_price,8 augustus 2024,2024-08-08T00:00:00+00:00
90000385,449067,€ 449.067 k.k.,funda,asking_price,20 november 2024,2024-11-20T00:00:00+00:00
90000385,439067,€ 439.067 k.k.,funda,asking_price,8 oktober 2024,2024-10-08T00:00:00+00:00
90000386,431155,€ 431.155 k.k.,funda,asking_price,27 september 2024,2024-09-27T00:00:00+00:00
